hrg_code,hrg_description
WH52A,"Follow-up Examination for Malignant Neoplasm, with Interventions"
WH52B,"Follow-up Examination for Malignant Neoplasm, without Interventions"
WH53A,"Follow-up Examination for Other Conditions, with Interventions"
WH53B,"Follow-up Examination for Other Conditions, without Interventions"
WH54A,Procedures on the Lymphatic System with CC Score 1+
WH54B,Procedures on the Lymphatic System with CC Score 0
WJ01A,Complex Infectious Diseases with Multiple Interventions
WJ01B,Complex Infectious Diseases with Single Intervention
WJ01C,"Complex Infectious Diseases without Interventions, with CC Score 6+"
WJ01D,"Complex Infectious Diseases without Interventions, with CC Score 3-5"
WJ01E,"Complex Infectious Diseases without Interventions, with CC Score 0-2"
WJ02A,Major Infectious Diseases with Multiple Interventions
WJ02B,Major Infectious Diseases with Single Intervention
WJ02C,"Major Infectious Diseases without Interventions, with CC Score 6+"
WJ02D,"Major Infectious Diseases without Interventions, with CC Score 3-5"
WJ02E,"Major Infectious Diseases without Interventions, with CC Score 0-2"
WJ03A,Standard Infectious Diseases with Multiple Interventions
WJ03B,"Standard Infectious Diseases with Single Intervention, with CC Score 4+"
WJ03C,"Standard Infectious Diseases with Single Intervention, with CC Score 0-3"
WJ03D,"Standard Infectious Diseases without Interventions, with CC Score 7+"
WJ03E,"Standard Infectious Diseases without Interventions, with CC Score 4-6"
WJ03F,"Standard Infectious Diseases without Interventions, with CC Score 2-3"
WJ03G,"Standard Infectious Diseases without Interventions, with CC Score 0-1"
WJ04Z,Genito-Urinary Medicine (GUM) Infections
WJ06A,"Sepsis with Multiple Interventions, with CC Score 9+"
WJ06B,"Sepsis with Multiple Interventions, with CC Score 5-8"
WJ06C,"Sepsis with Multiple Interventions, with CC Score 0-4"
WJ06D,"Sepsis with Single Intervention, with CC Score 9+"
WJ06E,"Sepsis with Single Intervention, with CC Score 5-8"
WJ06F,"Sepsis with Single Intervention, with CC Score 0-4"
WJ06G,"Sepsis without Interventions, with CC Score 9+"
WJ06H,"Sepsis without Interventions, with CC Score 5-8"
WJ06J,"Sepsis without Interventions, with CC Score 0-4"
WJ07A,"Fever of Unknown Origin with Interventions, with CC Score 4+"
WJ07B,"Fever of Unknown Origin with Interventions, with CC Score 0-3"
WJ07C,"Fever of Unknown Origin without Interventions, with CC Score 4+"
WJ07D,"Fever of Unknown Origin without Interventions, with CC Score 0-3"
WJ10A,HIV Disease with Multiple Interventions
WJ10B,"HIV Disease with Single Intervention, with CC Score 5+"
WJ10C,"HIV Disease with Single Intervention, with CC Score 0-4"
WJ10D,"HIV Disease without Interventions, with CC Score 5+"
WJ10E,"HIV Disease without Interventions, with CC Score 2-4"
WJ10F,"HIV Disease without Interventions, with CC Score 0-1"
WJ11Z,Other Disorders of Immunity
XA01Z,"Neonatal Critical Care, Intensive Care"
XA02Z,"Neonatal Critical Care, High Dependency"
XA03Z,"Neonatal Critical Care, Special Care, without External Carer"
XA04Z,"Neonatal Critical Care, Special Care, with External Carer"
XA05Z,"Neonatal Critical Care, Normal Care"
XA06Z,"Neonatal Critical Care, Transportation"
XB01Z,"Paediatric Critical Care, Advanced Critical Care 5"
XB02Z,"Paediatric Critical Care, Advanced Critical Care 4"
XB03Z,"Paediatric Critical Care, Advanced Critical Care 3"
XB04Z,"Paediatric Critical Care, Advanced Critical Care 2"
XB05Z,"Paediatric Critical Care, Advanced Critical Care 1"
XB06Z,"Paediatric Critical Care, Intermediate Critical Care"
XB07Z,"Paediatric Critical Care, Basic Critical Care"
XB08Z,"Paediatric Critical Care, Transportation"
XB09Z,"Paediatric Critical Care, Enhanced Care"
XC01Z,"Adult Critical Care, 6 or more Organs Supported"
XC02Z,"Adult Critical Care, 5 Organs Supported"
XC03Z,"Adult Critical Care, 4 Organs Supported"
XC04Z,"Adult Critical Care, 3 Organs Supported"
XC05Z,"Adult Critical Care, 2 Organs Supported"
XC06Z,"Adult Critical Care, 1 Organ Supported"
XC07Z,"Adult Critical Care, 0 Organs Supported"
XD01Z,"Pulmonary Arterial Hypertension Drugs, Band 1"
XD02Z,"Pulmonary Arterial Hypertension Drugs, Band 2"
XD03Z,"Pulmonary Arterial Hypertension Drugs, Band 3"
XD04Z,"Pulmonary Arterial Hypertension Drugs, Band 4"
XD05Z,"Blood Products, Band 1"
XD06Z,"Blood Products, Band 2"
XD07Z,"Fibrinolytic Drugs, Band 1"
XD08Z,"Medical Gases, Band 1"
XD09Z,"Torsion Dystonias and Other Involuntary Movements Drugs, Band 1"
XD10Z,"Amyotrophic Lateral Sclerosis Drugs, Band 1"
XD11Z,"Antifungal Drugs, Band 1"
XD12Z,"Antifungal Drugs, Band 2"
XD13Z,"Hepatitis B Treatment Drugs, Band 1"
XD14Z,"Respiratory Syncytial Virus Treatment and Hepatitis C Treatment Drugs, Band 1"
XD15Z,"Respiratory Syncytial Virus Prevention Drugs, Band 1"
XD16Z,"Growth Hormone Receptor Antagonist Drugs, Band 1"
XD17Z,"Growth Hormone Analogue Drugs, Band 1"
XD18Z,"Bone Metabolism Drugs, Band 1"
XD19Z,"Monoclonal Antibodies, Band 1"
XD20Z,"Monoclonal Antibodies, Band 2"
XD21Z,"Immunomodulating Drugs, Band 1"
XD22Z,"Somatostatin Analogues, Band 1"
XD23Z,"Hypoplastic Haemolytic and Renal Anaemia Drugs, Band 1"
XD24Z,"Hypoplastic Haemolytic and Renal Anaemia Drugs, Band 2"
XD25Z,"Neutropenia Drugs, Band 1"
XD26Z,"Intravenous Nutrition, Band 1"
XD27Z,"Metabolic Disorder Drugs, Band 1"
XD28Z,"Metabolic Disorder Drugs, Band 2"
XD29Z,"Metabolic Disorder Drugs, Band 3"
XD30Z,"Metabolic Disorder Drugs, Band 4"
XD31Z,"Cytokine Inhibitor Drugs, Band 1"
XD32Z,"Hyperuricaemia Drugs, Band 1"
XD33Z,"Immune Response Drugs, Band 1"
XD34Z,"Immunoglobulins, Band 1"
XD37Z,"Pulmonary Surfactant Drugs, Band 1"
XD38Z,"Antiretroviral Drugs, Band 1"
XD39Z,"Mucolytic Drugs, Band 1"
XD40Z,"Hypnotic Drugs, Band 1"
XD41Z,"Analgesic Drugs, Band 1"
XD42Z,"Cytomegalovirus Drugs, Band 1"
XD43Z,"Platelet Disorder Drugs, Band 1"
XD44Z,"Protein Tyrosine Kinase Inhibitors, Band 1"
XD45Z,"Bone Morphogenetic Proteins, Band 1"
XD46Z,"Subfoveal Choroidal Neovascularisation Drugs, Band 1"
XD47Z,"Neurodegenerative Condition Drugs, Band 1"
XD48Z,"Vasopressin Antagonist Drugs, Band 1"
XD49Z,"Allergic Emergency Drugs, Band 1"
XD50Z,"Myelodysplastic Syndrome Drugs, Band 1"
XD51Z,"Allergen Immunotherapy Drugs, Band 1"
XD52Z,"Poison Management Drugs, Band 1"
XD53Z,"Neuromuscular Disorder Drugs, Band 1"
XD54Z,"Soft Tissue Disorder Drugs, Band 1"
XD55Z,"Macular Oedema Drugs, Band 1"
XD56Z,"Retinal Disorder Drugs, Band 1"
XD57Z,"Skin Condition Drugs, Band 1"
XD58Z,"Antibacterial Drugs, Band 1"
XD90Z,"Cancer Hormonal Treatment Drugs, Band 1"
XD91Z,"Cancer Supportive Drugs, Band 1"
YA01Z,"Percutaneous Transluminal Embolisation of, Single Giant or Three or more Other, Intracranial or Extracranial Aneurysms"
YA02A,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 4+"
YA02B,"Percutaneous Transluminal Embolisation of, Single Large or Two Other, Intracranial or Extracranial Aneurysms, with CC Score 0-3"
YA03A,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 8+"
YA03B,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 4-7"
YA03C,"Percutaneous Transluminal Embolisation of, Single Small or Medium, Intracranial or Extracranial Aneurysm, with CC Score 0-3"
YA04Z,Percutaneous Transluminal Embolisation of Intracranial Arteriovenous Malformation
YA10Z,"Percutaneous Transluminal Angioplasty, including Stenting, of Intracranial or Extracranial Blood Vessel"
YA11Z,"Percutaneous Transluminal Arteriography, of Intracranial or Extracranial Blood Vessel"
YA12Z,"Percutaneous Transluminal Other Procedures on, Intracranial or Extracranial Blood Vessel"
YA13Z,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Intracranial or Extracranial Blood Vessel"
YC01Z,Image Guided Core Needle Biopsy of Lesion of Neck
YC02Z,Image Guided Fine Needle Aspiration of Lesion of Neck
YC10Z,Percutaneous Therapeutic Neck Procedures
YD01Z,Percutaneous Ablation of Lesion of Respiratory Tract
YD02Z,Percutaneous Biopsy of Lesion of Pleura
YD03Z,"Percutaneous Biopsy of Lesion of, Lung or Mediastinum"
YD04Z,Percutaneous Drainage of Pleural Cavity
YD05Z,Percutaneous Aspiration of Pleural Cavity
YF01A,"Radiological Insertion of Gastrostomy Tube, 19 years and over"
YF01B,"Radiological Insertion of Gastrostomy Tube, 18 years and under"
YF02Z,"Radiological Insertion of, Gastrojejunostomy or Jejunostomy Tube"
YF03A,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 5+"
YF03B,"Percutaneous Multiple Drainage of Abdominal Abscess, with CC Score 0-4"
YF04A,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 5+"
YF04B,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 2-4"
YF04C,"Percutaneous Single Drainage of Abdominal Abscess, with CC Score 0-1"
YF05Z,Percutaneous Biopsy of Abdominal Cavity
YG01A,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 2+"
YG01B,"Percutaneous Ablation of Lesion of, Liver or Pancreas, with CC Score 0-1"
YG02Z,"Percutaneous Insertion of Multiple Stents, into Hepatic or Bile Ducts"
YG03A,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 4+"
YG03B,"Percutaneous Insertion of Single Stent, into Hepatic or Bile Duct, with Drainage, with CC Score 0-3"
YG04A,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 4+"
YG04B,"Percutaneous Insertion of Single Metal Stent, into Hepatic or Bile Duct, With CC Score 0-3"
YG05A,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 4+"
YG05B,"Percutaneous Insertion of Single Other Stent, into Hepatic or Bile Duct, With CC Score 0-3"
YG06Z,Percutaneous Drainage of Hepatobiliary System
YG07A,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 3+"
YG07B,"Other Percutaneous Therapeutic, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2"
YG10Z,Percutaneous Transvascular Biopsy of Lesion of Liver
YG11A,"Percutaneous Punch Biopsy of Lesion of Liver, 19 years and over"
YG11B,"Percutaneous Punch Biopsy of Lesion of Liver, 18 years and under"
YG12Z,"Other Percutaneous Diagnostic, Hepatobiliary or Pancreatic Procedures"
YH01Z,"Percutaneous Vertebroplasty of, Three or More Levels of Spine"
YH02Z,Percutaneous Vertebroplasty of Two Levels of Spine
YH03Z,Percutaneous Vertebroplasty of One Level of Spine
YH10Z,Percutaneous Biopsy of Extradural Spinal Lesion
YH20Z,Percutaneous Ablation of Lesion of Bone
YH30A,"Percutaneous Aspiration of Joint, 19 years and over"
YH30B,"Percutaneous Aspiration of Joint, 18 years and under"
YH31A,"Percutaneous Biopsy of Lesion of Bone, 19 years and over"
YH31B,"Percutaneous Biopsy of Lesion of Bone, 18 years and under"
YH32A,"Percutaneous Biopsy of, Lesion of Muscle or Connective Tissue, 19 years and over"
YH32B,"Percutaneous Biopsy of, Lesion of Muscle or Connective Tissue, 18 years and under"
YJ03Z,Biopsy of Lesion of Breast and Associated Lymph Nodes
YJ04Z,Core Needle Biopsy of Axillary Lymph Nodes
YJ08Z,Fine Needle Aspiration of Axillary Lymph Nodes
YJ09Z,Vacuum Assisted Biopsy or Excision of Lesion of Breast
YJ11Z,Drainage of Lesion of Breast or Associated Lymph Nodes
YJ12Z,"Insertion of, Wire or Marker, for Localisation of Breast Lesion"
YJ13Z,Ultrasound Guided Core Needle Biopsy of Lesion of Breast
YJ14Z,Stereotactic Core Needle Biopsy of Lesion of Breast
YJ15Z,Fine Needle Aspiration of Lesion of Breast
YL01Z,Complex Percutaneous Ablation of Lesion of Kidney
YL02Z,Standard Percutaneous Ablation of Lesion of Kidney
YL10Z,"Bilateral or Multiple, Percutaneous Insertion of, Ureteric Stent or Nephrostomy"
YL11Z,"Unilateral, Percutaneous Insertion of, Ureteric Stent or Nephrostomy"
YL12Z,"Percutaneous, Attention to or Removal of, Ureteric Stent or Nephrostomy"
YL20A,"Percutaneous Needle Biopsy of Lesion of Kidney, 19 years and over"
YL20B,"Percutaneous Needle Biopsy of Lesion of Kidney, 18 years and under"
YL21Z,Other Percutaneous Urinary Tract Procedures
YL30Z,Percutaneous Ablation of Lesion of Prostate
YQ04A,"Multiple Open Procedures, on Aorta or Abdominal Blood Vessels, with CC Score 4+"
YQ04B,"Multiple Open Procedures, on Aorta or Abdominal Blood Vessels, with CC Score 0-3"
YQ05A,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 4+"
YQ05B,"Single Open Procedure, on Aorta or Abdominal Blood Vessel, with CC Score 0-3"
YQ06Z,Open Repair of Thoracoabdominal Aortic Aneurysm
YQ07A,"Open Repair of Suprarenal Aortic Aneurysm, with CC Score 7+"
YQ07B,"Open Repair of Suprarenal Aortic Aneurysm, with CC Score 0-6"
YQ08A,Complex Open Repair of Abdominal Aortic Aneurysm with CC Score 7+
YQ08B,Complex Open Repair of Abdominal Aortic Aneurysm with CC Score 0-6
YQ09A,Standard Open Repair of Abdominal Aortic Aneurysm with CC Score 7+
YQ09B,Standard Open Repair of Abdominal Aortic Aneurysm with CC Score 4-6
YQ09C,Standard Open Repair of Abdominal Aortic Aneurysm with CC Score 0-3
YQ10A,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 11+
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+"
YQ11B,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 4-6"
YQ11C,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 0-3"
YQ12A,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 11+
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3
YQ13A,Bypass to Tibial Arteries with CC Score 7+
YQ13B,Bypass to Tibial Arteries with CC Score 0-6
YQ14Z,"Open Treatment of, Primary or Recurrent, Bilateral Varicose Veins"
YQ15Z,Open Treatment of Recurrent Unilateral Varicose Veins
YQ16Z,Open Treatment of Primary Unilateral Varicose Veins
YQ20A,Amputation of Multiple Limbs with CC Score 10+
YQ20B,Amputation of Multiple Limbs with CC Score 0-9
YQ21A,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 10+"
YQ21B,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 0-9"
YQ22A,Amputation of Single Limb with CC Score 10+
YQ22B,Amputation of Single Limb with CC Score 0-9
YQ23A,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 8+"
YQ23B,"Multiple, Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7"
YQ24A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 8+"
YQ24B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 0-7"
YQ25A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 8+"
YQ25B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 0-7"
YQ26A,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+"
YQ26B,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7"
YQ26C,"Single, Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4"
YQ30Z,"Multiple Open Procedures, on Carotid Artery or Blood Vessels of Upper Limbs"
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4
YQ32A,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 5+"
YQ32B,"Single Open Procedure, on Blood Vessel or Upper Limb with CC Score 0-4"
YQ40Z,Sympathectomy
YQ41A,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 2+"
YQ41B,"Open Operations, on Other or Unspecified Blood Vessels, with CC Score 0-1"
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures"
YQ43Z,Biopsy of Temporal Artery
YQ50A,Peripheral Vascular Disorders with CC Score 15+
YQ50B,Peripheral Vascular Disorders with CC Score 11-14
YQ50C,Peripheral Vascular Disorders with CC Score 8-10
YQ50D,Peripheral Vascular Disorders with CC Score 5-7
